Task,Model,RMSE_log,R2_log,MAE_log,WAPE_log_percent,sMAPE_log_percent,RMSE_raw_kwh,MAE_raw_kwh,Train_seconds
unseen_site,Persistence (lag-1),0.1944131740202664,0.9867087547068479,0.06802567661325722,1.6098262630564488,2.0798600619736143,47.822263441172545,9.547999401534545,
unseen_site,LightGBM (No Enthalpy),1.5780606690892842,0.1242872289975383,1.1442381458457465,23.4699168611032,34.630809835619885,503.42777001588064,170.31777816255862,
unseen_site,LightGBM + Lag Features,0.2154677112098612,0.9836740414865274,0.09525529878991265,2.010441859085969,10.932205111055286,276.91051356383264,38.13481858860041,
unseen_site,LightGBM + Enthalpy + Lag,0.21809571187350424,0.983273366345223,0.09621332053602255,2.0632408157467688,10.965979234774286,279.1869564133051,38.964680896213686,
unseen_site,XGBoost + Lag Features,0.26325947096622226,0.9756284977269611,0.11872190549029939,2.3757125768123903,11.260209217370871,276.54605475954764,40.57632874033291,
unseen_site,CatBoost + Lag Features,0.22028516137884022,0.9829358453268139,0.09944256105745239,2.0458440615264815,11.01166117638548,274.59866509364474,37.87547282115129,
unseen_site,GRU sequence 24h (1 seed),0.2093625618164623,0.9848637630977742,0.11312550595601399,2.759284890294992,11.682683628756466,163.10312121742888,29.90983581680147,117.00483081600032
